index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
467,Mistral 2018,Hans Herzog - Hans Family Estate,New Zealand,4.0,146,"53,594",https://www.vivino.com/hans-herzog-hans-family-estate-mistral/w/1420233?year=2018&price_id=31014829
468,Les Crêches Saint-Véran 2018,Domaine des Poncetys,France,4.1,146,"32,646",https://www.vivino.com/domaine-des-poncetys-saint-veran-les-creches/w/3194761?year=2018&price_id=33696564
469,Riesling 2023,Two Paddocks,New Zealand,4.2,146,"29,679",https://www.vivino.com/two-paddocks-riesling/w/3703852?year=2023&price_id=36378974
470,Muscat Demidulce Alb 2011,Château Vartely,Moldova,3.6,145,"18,751",https://www.vivino.com/chateau-vartely-muscat-demidulce-alb/w/2497921?year=2011&price_id=2873631
471,Muscat Demidulce Alb 2010,Château Vartely,Moldova,3.6,145,"30,002",https://www.vivino.com/chateau-vartely-muscat-demidulce-alb/w/2497921?year=2010&price_id=2804584
472,Riesling 2012,Cave Spring,Canada,3.5,145,"49,169",https://www.vivino.com/cave-springs-cellars-riesling/w/8165?year=2012&price_id=14541986
473,Langenlois Grüner Veltliner 2016,Schloss Gobelsburg,Austria,4.0,144,"54,170",https://www.vivino.com/schloss-gobelsburg-langenlois-gruner-veltliner/w/5941966?year=2016&price_id=17970315
474,Petite Arvine 2022,Les Crêtes,Italy,3.9,144,"27,512",https://www.vivino.com/les-cretes-petite-arvine/w/95232?year=2022&price_id=36485626
475,Godfrey's Creek Reserve Gewürztraminer 2021,Saint Clair Family Estate,New Zealand,4.0,143,"26,381",https://www.vivino.com/saint-clair-family-estate-godfrey-s-creek-reserve-gewurztraminer/w/1434397?year=2021&price_id=32695407
476,Sauvignon Blanc 2007,Cloudy Bay,New Zealand,4.1,143,"50,003",https://www.vivino.com/cloudy-bay-sauvignon-blanc/w/18978?year=2007&price_id=2754569
477,Pálava Výber z Hrozna 2013,Château Topoľčianky,Slovakia,4.1,143,"35,419",https://www.vivino.com/chateau-topolcianky-palava-vyber-z-hrozna/w/1230104?year=2013&price_id=28072558
478,Morrison Vineyard Grüner Veltliner 2018,Mount Edward,New Zealand,3.8,143,"28,030",https://www.vivino.com/mount-edward-morrison-vineyard-gruner-veltliner/w/5292349?year=2018&price_id=35810760
479,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,Domaine de Chevalier,France,4.1,142,"118,713",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-blanc-grand-cru-classe-de-graves/w/1197479?year=2013&price_id=35422936
480,Vermentino (Etichetta Nera/Black Label) 2022,Lunae,Italy,4.0,141,"30,955",https://www.vivino.com/lunae-liguria-vermentino-etichetta-nera-black-label/w/1150732?year=2022&price_id=36485535
481,Tradition Muscat 2012,Michel Fonné,France,3.8,141,"48,336",https://www.vivino.com/michel-fonne-tradition-muscat/w/1604822?year=2012&price_id=14650430
482,SEA Limited Edition Chablis 2018,William Fèvre,France,3.8,140,"57,503",https://www.vivino.com/william-fevre-chablis-sea-limited-edition-chablis/w/9024084?year=2018&price_id=23300330
483,Chardonnay 2014,Morgan Bay Cellars,United States,3.8,139,"24,168",https://www.vivino.com/morgan-bay-cellars-chardonnay/w/2018222?year=2014&price_id=8410418
484,Le Chêne Sancerre 2013,Lucien Crochet,France,4.2,139,"68,754",https://www.vivino.com/lucien-crochet-le-chene-sancerre/w/1686861?year=2013&price_id=7953580
485,Reserve Chardonnay 2020,Obsidian,New Zealand,4.0,138,"44,523",https://www.vivino.com/obsidian-reserve-chardonnay/w/2284702?year=2020&price_id=31315719
486,'Rippon' Mature Vine Riesling 2020,Rippon,New Zealand,3.9,138,"46,997",https://www.vivino.com/rippon-rippon-mature-vine-riesling-otago/w/2059976?year=2020&price_id=29520183
487,Duo Chenin - Chardonnay 2009,Beltran,Argentina,3.2,137,"15,834",https://www.vivino.com/beltran-duo-chenin-chardonnay/w/1145656?year=2009&price_id=14650361
488,Bourgogne Blanc 2011,Trénel,France,3.7,137,"24,168",https://www.vivino.com/trenel-fils-bourgogne-blanc/w/1999460?year=2011&price_id=14550020
489,Sweet White 1999,Woodbridge by Robert Mondavi,United States,3.7,135,"48,128",https://www.vivino.com/woodbridge-by-robert-mondavi-sweet-white/w/1376453?year=1999&price_id=25051530
490,Sauvignon Blanc 2011,Framingham,New Zealand,3.9,135,"41,669",https://www.vivino.com/framingham-sauvignon-blanc/w/1123133?year=2011&price_id=2754275
491,Sweet White 2004,Woodbridge by Robert Mondavi,United States,3.7,135,"25,001",https://www.vivino.com/woodbridge-by-robert-mondavi-sweet-white/w/1376453?year=2004&price_id=25051510
492,Les Preuses Chablís Grand Cru 2015,Vincent Dauvissat,France,4.6,135,"430,336",https://www.vivino.com/vincent-dauvissat-les-preuses-chablis-grand-cru/w/1707497?year=2015&price_id=36592886
493,Furmint Nagy Eged Grand Cru 2011,Kovács Nimród,Hungary,4.2,134,"133,341",https://www.vivino.com/kovacs-nimrod-furmint-nagy-eged-grand-cru/w/4969815?year=2011&price_id=9156611
494,Pioneer Block 3 43 Degrees Sauvignon Blanc 2021,Saint Clair Family Estate,New Zealand,3.9,134,"24,731",https://www.vivino.com/saint-clair-family-estate-pioneer-block-3-43-degrees-sauvignon-blanc/w/3261379?year=2021&price_id=26610917
495,Uco Torrontés 2011,Urban,Argentina,3.2,133,"27,085",https://www.vivino.com/cl-urban-uco-torrontes/w/1516700?year=2011&price_id=2804730
496,Chardonnay 2019,Greywacke,New Zealand,4.0,131,"34,627",https://www.vivino.com/greywacke-kevin-judd-chardonnay/w/1130871?year=2019&price_id=28869334
497,Opou Vineyard Riesling 2022,Millton,New Zealand,3.9,131,"23,082",https://www.vivino.com/millton-opou-vineyard-riesling/w/1122461?year=2022&price_id=31983991
498,Longos Vales Alvarinho 2012,Quinta da Pedra,Portugal,3.7,130,"40,419",https://www.vivino.com/quinta-da-pedra-longos-vales-alvarinho/w/2392324?year=2012&price_id=17609970
499,Safràn Pinot Grigio 2020,La Bollina,Italy,3.8,130,"14,765",https://www.vivino.com/la-bollina-safran-pinot-grigio/w/6712765?year=2020&price_id=23889367
500,Sauvignon Blanc 2023,Nautilus,New Zealand,4.1,130,"19,783",https://www.vivino.com/nautilus-estate-sauvignon-blanc/w/86751?year=2023&price_id=34540043
501,Côtes du Rhône Blanc 2022,Domaine de l'Espigouette,France,3.7,129,"19,291",https://www.vivino.com/bernard-latour-cotes-du-rhone-blanc/w/5760397?year=2022&price_id=35442865
502,Crisp Pinot Grigio - Riesling 2012,Forward,Canada,3.5,129,"33,335",https://www.vivino.com/forward-crisp-pinot-grigio-riesling/w/3691350?year=2012&price_id=14550420
503,Châteauneuf-du-Pape Réservé Blanc 2007,Château Rayas,France,4.5,128,"1,431,980",https://www.vivino.com/chateau-rayas-chateauneuf-du-pape-reserve-blanc/w/87554?year=2007&price_id=30593136
504,Reserva Chardonnay (Classic) 2008,Montes,Chile,3.3,128,"25,001",https://www.vivino.com/montes-reserva-chardonnay-classic/w/1151903?year=2008&price_id=14550249
505,Bright & Fresh Sémillon - Sauvignon Blanc 2005,Rosemount,Australia,3.2,127,"22,918",https://www.vivino.com/rosemount-bright-fresh-semillon-sauvignon-blanc/w/67814?year=2005&price_id=14541902
506,Goldmuskateller (Moscato Giallo) 2017,St. Michael-Eppan,Italy,3.9,127,"26,681",https://www.vivino.com/st-michael-eppan-moscato-giallo-sudtirol-alto-adige-goldmuskateller/w/1766999?year=2017&price_id=36485610
507,Sauvignon Blanc 2014,Marea,Chile,3.6,127,"45,836",https://www.vivino.com/marea-sauvignon-blanc/w/1252463?year=2014&price_id=7944105
508,1827 Pinot Grigio de Purcari 2014,Chateau Purcari,Moldova,4.0,126,"33,335",https://www.vivino.com/chateau-purcari-eighteen-twentyseven-pinot-grigio-de-purcari/w/3142523?year=2014&price_id=10352038
509,Estate Sauvignon Blanc 2013,Doña Paula,Argentina,3.5,125,"29,168",https://www.vivino.com/dona-paula-estate-sauvignon-blanc/w/24195?year=2013&price_id=14541820
510,Pinot Grigio 2019,Borgo Magredo,Italy,3.8,124,"35,419",https://www.vivino.com/borgo-magredo-pinot-grigio/w/1467211?year=2019&price_id=28232809
511,Capitel Foscarino 2022,Anselmi,Italy,4.0,123,"35,718",https://www.vivino.com/anselmi-capitel-foscarino/w/1208298?year=2022&price_id=36485560
512,Rawen Reserva Chardonnay 2008,Ravanal,Chile,3.3,122,"33,335",https://www.vivino.com/ravanal-rawen-reserva-chardonnay/w/1505697?year=2008&price_id=2895364
513,Riesling Kabinett 2005,Schmitt Söhne,Germany,3.6,122,"25,001",https://www.vivino.com/schmitt-sohne-gmbh-weinkellerei-riesling-kabinett/w/1536783?year=2005&price_id=14550298
514,Pessac-Léognan Blanc 2012,Château Pape Clément,France,4.1,122,"401,889",https://www.vivino.com/fr-chateau-pape-clement-pessac-leognan-blanc/w/2149320?year=2012&price_id=36614358
515,Gavi 2006,Guasti Clemente,Italy,3.8,122,"39,377",https://www.vivino.com/guasti-clemente-and-figli-gavi/w/1100724?year=2006&price_id=2804865
516,Ma René Pigato Riviera Ligure di Ponente 2022,Vio Giobatta - BioVio,Italy,3.9,122,"30,955",https://www.vivino.com/vio-giobatta-biovio-ma-rene-pigato-riviera-ligure-di-ponente/w/1171486?year=2022&price_id=36485544
517,Chablis 2019,Françoise Chauvenet,France,3.8,121,"67,504",https://www.vivino.com/francoise-chauvenet-chablis-ha589/w/2048652?year=2019&price_id=26506377
518,Chardonnay 2007,Montes,Chile,3.9,121,"39,586",https://www.vivino.com/montes-chardonnay-casablanca-valley/w/1244627?year=2007&price_id=14650559
519,Reserve Chardonnay 2019,Passage Rock,New Zealand,4.1,121,"41,224",https://www.vivino.com/passage-rock-reserve-chardonnay/w/4110839?year=2019&price_id=31315733
520,Chardonnay 2011,Silver Buckle,United States,3.9,121,"31,252",https://www.vivino.com/silver-buckle-chardonnay/w/1768149?year=2011&price_id=2805039
521,Riesling 2011,Bethany,Australia,3.6,120,"50,003",https://www.vivino.com/bethany-riesling/w/33144?year=2011&price_id=2895065
522,Mâcon-Villages Nouveau 2003,Pierre Ferraud & Fils,France,3.6,120,"26,251",https://www.vivino.com/p-ferraud-and-fils-macon-villages-nouveau/w/1987947?year=2003&price_id=14539951
523,Rueda Verdejo 2014,Viña Altamar,Spain,3.4,120,"20,001",https://www.vivino.com/altamar-rueda-verdejo/w/4803701?year=2014&price_id=14550424
524,Rueda Verdejo 2012,Viña Altamar,Spain,3.4,120,"22,501",https://www.vivino.com/altamar-rueda-verdejo/w/4803701?year=2012&price_id=14550104
525,Vieilles Vignes Chablis 2021,Alain Gautheron,France,4.1,119,"29,678",https://www.vivino.com/alain-gautheron-vieilles-vignes-chablis/w/1382584?year=2021&price_id=34433574
526,Trebbiano d'Abruzzo 2022,Masciarelli,Italy,3.6,119,"12,940",https://www.vivino.com/masciarelli-abruzzo-trebbiano-d-abruzzo/w/93059?year=2022&price_id=36485612
527,Pinot Gris 2022,Cable Bay,New Zealand,3.5,117,"22,257",https://www.vivino.com/cable-bay-vineyards-pinot-gris/w/2210952?year=2022&price_id=36805707
528,Le Cardinal Bordeaux Cristal 2006,Dourthe,France,3.5,117,"17,918",https://www.vivino.com/dourthe-le-cardinal-bordeaux-cristal/w/1881394?year=2006&price_id=14539906
529,Bourgogne Chardonnay 2016,Jean Loron,France,3.6,116,"40,836",https://www.vivino.com/jean-loron-bourgogne-chardonnay/w/2875963?year=2016&price_id=17652178
530,Riesling 2014,Bree,Germany,3.7,115,"20,834",https://www.vivino.com/bree-riesling/w/2573781?year=2014&price_id=2894993
531,Chardonnay 2010,Bethany,Australia,3.3,114,"58,337",https://www.vivino.com/bethany-chardonnay/w/1177411?year=2010&price_id=2754625
532,Hawke's Bay Reserve Chardonnay 2020,Villa Maria,New Zealand,3.9,114,"32,978",https://www.vivino.com/villa-maria-auckland-hawke-s-bay-reserve-chardonnay/w/23972?year=2020&price_id=28582626
533,Chardonnay 2011,Bethany,Australia,3.3,114,"58,337",https://www.vivino.com/bethany-chardonnay/w/1177411?year=2011&price_id=2754238
534,Reserva Gewürztraminer 2019,Luis Felipe Edwards,Chile,3.5,113,"28,335",https://www.vivino.com/luis-felipe-edwards-reserva-gewurztraminer/w/2245468?year=2019&price_id=23138364
535,Reserva Gewürztraminer 2015,Luis Felipe Edwards,Chile,3.5,113,"28,335",https://www.vivino.com/luis-felipe-edwards-reserva-gewurztraminer/w/2245468?year=2015&price_id=8392484
536,Arcurìa Etna Bianco 2016,Graci,Italy,4.0,112,"102,089",https://www.vivino.com/graci-arcuria-etna-bianco/w/2486745?year=2016&price_id=19070158
537,Reserve Viognier 2023,Mudbrick Vineyard,New Zealand,4.0,112,"56,893",https://www.vivino.com/mudbrick-reserve-viognier/w/1428773?year=2023&price_id=35966655
538,Alfa Centauri Sauvignon Blanc 2009,O. Fournier,Chile,3.8,109,"45,836",https://www.vivino.com/o-fournier-alfa-centauri-sauvignon-blanc/w/1207004?year=2009&price_id=2754517
539,Riesling 2018,Blue Nun,Germany,3.6,109,"22,918",https://www.vivino.com/blue-nun-riesling/w/47054?year=2018&price_id=21678402
540,Cairnmuir Terraces EBM Chardonnay 2021,Carrick,New Zealand,4.0,109,"42,049",https://www.vivino.com/carrick-wines-cairnmuir-terraces-ebm-chardonnay/w/95036?year=2021&price_id=36237492
541,Chardonnay 2002,R. H. Phillips,United States,3.4,107,"24,168",https://www.vivino.com/rh-phillips-chardonnay/w/1133087?year=2002&price_id=11000428
542,Cru Sauvignon Blanc 2022,Smith Sheth,New Zealand,4.1,107,"24,731",https://www.vivino.com/smith-sheth-cru-sauvignon-blanc/w/6306318?year=2022&price_id=33700122
543,Vermentino 2014,Chalk Hill,Australia,3.6,107,"45,836",https://www.vivino.com/chalk-hill-vermentino/w/6024391?year=2014&price_id=26783523
544,Vermentino 2012,Chalk Hill,Australia,3.6,107,"41,669",https://www.vivino.com/chalk-hill-vermentino/w/6024391?year=2012&price_id=26783522
545,Riesling 2020,Greywacke,New Zealand,4.2,105,"25,968",https://www.vivino.com/greywacke-kevin-judd-riesling/w/1130874?year=2020&price_id=30018824
546,Châteauneuf-du-Pape Réservé Blanc 2006,Château Rayas,France,4.3,105,"1,261,330",https://www.vivino.com/chateau-rayas-chateauneuf-du-pape-reserve-blanc/w/87554?year=2006&price_id=30593130
547,Zen Chardonnay 2020,Tony Bish,New Zealand,4.3,105,"130,287",https://www.vivino.com/tony-bish-zen-chardonnay/w/7203338?year=2020&price_id=31198173
548,Clos Sainte Hune Riesling Alsace 2000,Trimbach,France,4.4,105,"488,461",https://www.vivino.com/trimbach-alsace-clos-sainte-hune-riesling-alsace/w/1182677?year=2000&price_id=32124649
549,Bin 51 Riesling 2012,Penfolds,Australia,3.5,104,"72,921",https://www.vivino.com/penfolds-bin-51-riesling/w/24057?year=2012&price_id=30195054
550,Pinot Gris 2017,Joseph Cattin,France,3.8,104,"39,586",https://www.vivino.com/joseph-cattin-pinot-gris/w/1160783?year=2017&price_id=24499688
551,Sauvignon (Selezione) 2022,Elena Walch,Italy,4.0,104,"26,072",https://www.vivino.com/elena-walch-sauvignon-selezione/w/1294074?year=2022&price_id=36485576
552,Brauneberger Juffer Sonnenuhr Riesling Spätlese 2019,Fritz Haag,Germany,4.1,103,"34,872",https://www.vivino.com/fritz-haag-brauneberger-juffer-sonnenuhr-riesling-spatlese/w/1140873?year=2019&price_id=26994835
553,Trebbiano d'Abruzzo 2010,Castello di Semivicoli,Italy,3.6,103,"75,004",https://www.vivino.com/castello-di-semivicoli-trebbiano-d-abruzzo/w/1240102?year=2010&price_id=7943993
554,Escheburg 2018,Immich-Batterieberg,Germany,4.0,103,"45,259",https://www.vivino.com/immich-batterieberg-escheburg/w/1668526?year=2018&price_id=23020583
555,Bel Canto Dry Riesling 2020,Pegasus Bay,New Zealand,4.1,102,"32,978",https://www.vivino.com/pegasus-bay-winery-bel-canto-dry-riesling/w/1261670?year=2020&price_id=29802468
556,Two Princes Riesling 2017,Prinz Salm,Germany,4.1,102,"53,336",https://www.vivino.com/prinz-salm-two-princes-riesling/w/2705003?year=2017&price_id=18945583
557,Rotenberg La Colline Rouge 2020,Marcel Deiss,France,4.0,102,"118,713",https://www.vivino.com/marcel-deiss-rotenberg-la-colline-rouge/w/93835?year=2020&price_id=35429541
558,Old Vines Chardonnay 2017,Casa Mayor,Chile,3.1,101,"20,001",https://www.vivino.com/casa-mayor-old-vines-chardonnay/w/2231146?year=2017&price_id=16730241
559,White Palette 2012,13th Street,Canada,3.7,101,"36,669",https://www.vivino.com/thirteen-th-street-niagara-peninsula-white-palette/w/1617396?year=2012&price_id=14542048
