index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
523,Grumello Valtellina Superiore 2001,Aldo Rainoldi,Italy,3.8,1188,"41,669",https://www.vivino.com/aldo-rainoldi-grumello-valtellina-superiore/w/1713324?year=2001&price_id=14539680
524,Aroha Te Muna Road Vineyard Pinot Noir 2022,Craggy Range,New Zealand,4.3,1178,"181,415",https://www.vivino.com/craggy-range-aroha-te-muna-road-vineyard-pinot-noir/w/1799825?year=2022&price_id=36297593
525,Pessac-Léognan (Grand Cru Classé de Graves) 2005,Château Pape Clément,France,4.5,1177,"259,686",https://www.vivino.com/fr-chateau-pape-clement-pessac-leognan-grand-cru-classe-de-graves/w/82613?year=2005&price_id=36650298
526,Rosso Toscano 2011,Lornano,Italy,3.8,1176,"32,918",https://www.vivino.com/lornano-rosso-toscano/w/1846320?year=2011&price_id=7944041
527,Réserve Merlot - Cabernet Sauvignon Bordeaux 2015,Calvet,France,3.5,1176,"38,335",https://www.vivino.com/calvet-reserve-merlot-cabernet-sauvignon-bordeaux/w/1137775?year=2015&price_id=15164067
528,Aziano Chianti Classico 2014,Ruffino,Italy,3.5,1176,"33,335",https://www.vivino.com/ruffino-aziano-chianti-classico/w/2184?year=2014&price_id=8524769
529,Aliwen Reserva Cabernet Sauvignon - Carmenère 2014,Undurraga,Chile,3.5,1162,"32,502",https://www.vivino.com/undurraga-aliwen-reserva-cabernet-sauvignon-carmenere/w/10751?year=2014&price_id=8602431
530,Bin No 0 Shiraz 2003,Best's,Australia,4.2,1156,"104,172",https://www.vivino.com/bests-bin-no-0-shiraz/w/1238744?year=2003&price_id=2895326
531,Cabernet Sauvignon 2010,St Hugo,Australia,4.0,1155,"91,672",https://www.vivino.com/st-hugo-cabernet-sauvignon/w/2727?year=2010&price_id=2754291
532,Malleolus 2010,Emilio Moro,Spain,4.1,1153,"114,590",https://www.vivino.com/emilio-moro-malleolus/w/11604?year=2010&price_id=5109468
533,Barolo Sorano 2003,Ascheri,Italy,4.0,1146,"152,092",https://www.vivino.com/cantine-ascheri-giacomo-barolo-sorano/w/15461?year=2003&price_id=2804862
534,Châteauneuf-du-Pape 2007,Clos des Papes (Paul Avril),France,4.5,1146,"290,596",https://www.vivino.com/clos-des-papes-paul-avril-chateauneuf-du-pape/w/1159878?year=2007&price_id=27396599
535,Cos d'Estournel 2010,Cos d'Estournel,France,4.5,1146,"370,979",https://www.vivino.com/cos-d-estournel-cos-d-estournel/w/74346?year=2010&price_id=19860355
536,Rouge 2004,Beau-Rivage,France,3.1,1145,"22,918",https://www.vivino.com/beau-rivage-bordeaux-rouge/w/1165023?year=2004&price_id=7944100
537,Rouge 2005,Beau-Rivage,France,3.1,1145,"31,252",https://www.vivino.com/beau-rivage-bordeaux-rouge/w/1165023?year=2005&price_id=7944024
538,Pessac-Léognan (Premier Grand Cru Classé) 1982,Château Haut-Brion,France,4.7,1144,"1,267,518",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1982&price_id=10111703
539,Amarone della Valpolicella 2017,Casa Vinicola Bennati,Italy,4.3,1143,"38,864",https://www.vivino.com/casa-vinicola-bennati-amarone-della-valpolicella/w/19490?year=2017&price_id=36738523
540,Cabernet Sauvignon Reserva 2006,Hugo Casanova,Chile,3.6,1132,"27,085",https://www.vivino.com/hugo-casanova-cabernet-sauvignon-reserva/w/1201342?year=2006&price_id=2895298
541,B Crux Blend 2011,O. Fournier,Argentina,3.9,1131,"27,085",https://www.vivino.com/o-fournier-b-crux-blend/w/11377?year=2011&price_id=2894885
542,Blocks Road Cabernet Sauvignon 2002,Kilikanoon,Australia,3.8,1130,"58,337",https://www.vivino.com/kilikanoon-blocks-road-cabernet-sauvignon/w/56044?year=2002&price_id=2754431
543,Barrica Selection Gran Reserva Cabernet Sauvignon 2004,Santa Carolina,Chile,3.4,1130,"37,502",https://www.vivino.com/santa-carolina-barrica-selection-gran-reserva-cabernet-sauvignon/w/8238?year=2004&price_id=14650483
544,Pomerol 1976,Château La Violette,France,4.3,1128,"309,144",https://www.vivino.com/chateau-la-violette-pomerol/w/1180377?year=1976&price_id=36650288
545,Pessac-Léognan (Grand Cru Classé de Graves) 2009,Château Latour-Martillac,France,4.1,1116,"96,455",https://www.vivino.com/fr-chateau-latour-martillac-pessac-leognan-grand-cru-classe-de-graves-pessac-leognan-red-wine/w/1153630?year=2009&price_id=35943494
546,Barolo 2019,Prunotto,Italy,4.1,1112,"80,206",https://www.vivino.com/prunotto-barolo/w/61134?year=2019&price_id=36736895
547,Pomerol 1989,Château Pétrus,France,4.8,1106,"6,823,541",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=1989&price_id=836932
548,Reliz Creek Pinot Noir 2005,Wente Vineyards,United States,3.8,1106,"43,752",https://www.vivino.com/wente-vineyards-reliz-creek-pinot-noir/w/1717?year=2005&price_id=2804596
549,Saint-Julien (Grand Cru Classé) 2000,Château Beychevelle,France,4.4,1105,"170,650",https://www.vivino.com/chateau-beychevelle-saint-julien-grand-cru-classe/w/23627?year=2000&price_id=837503
550,Valpolicella Classico Superiore 2012,Zenato,Italy,3.8,1105,"16,279",https://www.vivino.com/zenato-valpolicella-classico-superiore/w/12385?year=2012&price_id=36485654
551,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,Château Figeac,France,4.4,1105,"296,783",https://www.vivino.com/figeac-saint-emilion-grand-cru-premier-grand-cru-classe/w/16778?year=2004&price_id=27443461
552,Clos Apalta 2005,Clos Apalta,Chile,4.7,1104,"125,007",https://www.vivino.com/clos-apalta-clos-apalta/w/13759?year=2005&price_id=2754345
553,Bordeaux Supérieur 2004,Château de Brague,France,3.8,1103,"24,168",https://www.vivino.com/de-brague-bordeaux-superieur/w/1172997?year=2004&price_id=14550188
554,Longwood Cabernet Sauvignon 2008,Beaucanon,United States,3.9,1095,"62,503",https://www.vivino.com/beaucanon-estate-longwood-cabernet-sauvignon/w/6769?year=2008&price_id=2804778
555,Valpolicella Classico 2020,I Gadi,Italy,3.8,1087,"12,302",https://www.vivino.com/i-gadi-valpolicella-classico/w/19503?year=2020&price_id=36485623
556,Dominus (Christian Moueix) 2014,Dominus,United States,4.6,1083,"364,791",https://www.vivino.com/dominus-estate-dominus-christian-moueix/w/9958?year=2014&price_id=19336481
557,Alicante Bouschet - Cabernet Sauvignon 2013,Brutalis,Portugal,4.3,1078,"104,172",https://www.vivino.com/brutalis-alicante-bouschet-cabernet-sauvignon/w/2396?year=2013&price_id=15574743
558,Solen 2017,Domaine Les Aurelles,France,4.1,1066,"59,357",https://www.vivino.com/fr-domaine-les-aurelles-solen/w/1470329?year=2017&price_id=35429543
559,Pinot Noir 2022,Quartz Reef,New Zealand,3.8,1066,"48,646",https://www.vivino.com/quartz-reef-pinot-noir/w/1387134?year=2022&price_id=35848276
560,Solengo 2012,Argiano,Italy,4.2,1061,"122,923",https://www.vivino.com/argiano-solengo/w/2887?year=2012&price_id=14650425
561,Cabernet Sauvignon 2003,Hawk Crest by SLWC,United States,3.6,1058,"37,294",https://www.vivino.com/hawk-crest-by-slwc-cabernet-sauvignon/w/1100548?year=2003&price_id=14540927
562,Antica Osteria Rosso 2006,Garofoli,Italy,3.5,1057,"24,585",https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-antica-osteria-rosso/w/7946?year=2006&price_id=14540641
563,Cabernet Sauvignon 2006,Punters Corner,Australia,3.6,1056,"62,503",https://www.vivino.com/punters-corner-cabernet-sauvignon/w/1464676?year=2006&price_id=14549869
564,Pauillac (Premier Grand Cru Classé) 1981,Château Mouton Rothschild,France,4.4,1053,"578,728",https://www.vivino.com/chateau-mouton-rothschild-pauillac-premier-grand-cru-classe/w/1684223?year=1981&price_id=15198432
565,Simbiosi Toscana 2005,Bindi Sergardi,Italy,4.1,1049,"107,089",https://www.vivino.com/bindi-sergardi-simbiosi-toscana/w/2619541?year=2005&price_id=2873864
566,F Negroamaro 2020,San Marzano,Italy,4.2,1046,"46,135",https://www.vivino.com/san-marzano-f-negroamaro/w/1136168?year=2020&price_id=36485573
567,Saint-Julien (Grand Cru Classé) 2013,Château Talbot,France,4.0,1032,"111,294",https://www.vivino.com/chateau-talbot-saint-julien-grand-cru-classe/w/79273?year=2013&price_id=36805713
568,Cabernet Sauvignon 2013,Anderra,Chile,3.2,1026,"27,085",https://www.vivino.com/anderra-cabernet-sauvignon/w/1495918?year=2013&price_id=14541301
569,Mantello Sangiovese - Shiraz Toscana 2003,Sensi,Italy,3.7,1024,"70,004",https://www.vivino.com/sensi-mantello-sangiovese-shiraz-toscana/w/84965?year=2003&price_id=2804898
570,Mount Richmond Pinot Noir 2008,Elk Cove,United States,4.2,1021,"86,630",https://www.vivino.com/elk-cove-mount-richmond-pinot-noir/w/2309765?year=2008&price_id=14650466
571,Grand Vin de Château Palmer (Grand Cru Classé) 2002,Chateau Palmer,France,4.5,1021,"348,721",https://www.vivino.com/chateau-palmer-grand-vin-de-chateau-palmer-grand-cru-classe/w/9220?year=2002&price_id=5421432
572,President's Selection Cabernet Sauvignon 2005,Wolf Blass,Australia,3.5,1019,"53,336",https://www.vivino.com/wolf-blass-president-s-selection-cabernet-sauvignon/w/1129979?year=2005&price_id=2895183
573,Merlot Gimblett Gravels Vineyard 2021,Craggy Range,New Zealand,3.8,1011,"33,803",https://www.vivino.com/craggy-range-merlot-gimblett-gravels-vineyard/w/87056?year=2021&price_id=34233510
574,Vosne-Romanée Premier Cru 'Les Chaumes' 2018,Domaine Arnoux-Lachaux,France,4.2,1008,"3,709,793",https://www.vivino.com/domaine-arnoux-lachaux-vosne-romanee-premier-cru-les-chaumes/w/1227645?year=2018&price_id=31264819
575,Pomerol 1993,Château Plincette,France,3.7,1003,"96,455",https://www.vivino.com/plincette-pomerol/w/2020696?year=1993&price_id=36851246
576,Block 3 Pinot Noir 2023,Felton Road,New Zealand,4.3,1003,"202,032",https://www.vivino.com/felton-road-block-3-pinot-noir/w/88321?year=2023&price_id=36237490
577,Châteauneuf-du-Pape Vieilles Vignes Rouge 2003,Tardieu-Laurent,France,4.2,995,"234,949",https://www.vivino.com/tardieu-laurent-chateauneuf-du-pape-vieilles-vignes-rouge/w/77517?year=2003&price_id=35329528
578,Chianti 2018,Castello di Querceto,Italy,3.6,993,"27,085",https://www.vivino.com/castello-di-querceto-chianti/w/15639?year=2018&price_id=24459462
579,Pinot Nero 2019,Borgo Magredo,Italy,3.6,989,"35,419",https://www.vivino.com/borgo-magredo-pinot-nero/w/88514?year=2019&price_id=28232813
580,Poggio Teo Chianti Classico 2013,Valiano,Italy,3.7,985,"45,836",https://www.vivino.com/valiano-poggio-teo-chianti-classico/w/1161447?year=2013&price_id=24459460
581,Trumpeter Cabernet Sauvignon 2015,Rutini,Argentina,3.7,981,"28,335",https://www.vivino.com/rutini-trumpeter-cabernet-sauvignon/w/16510?year=2015&price_id=20571643
582,Blaye - Côtes de Bordeaux 2008,Château Roland La Garde,France,3.7,980,"39,169",https://www.vivino.com/roland-la-garde-blaye-cotes-de-bordeaux/w/98233?year=2008&price_id=7953571
583,Grand Vin Pauillac (Premier Grand Cru Classé) 2005,Château Latour,France,4.7,979,"1,780,701",https://www.vivino.com/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970?year=2005&price_id=29936548
584,Grand Vin de Château Palmer (Grand Cru Classé) 1998,Chateau Palmer,France,4.5,976,"556,469",https://www.vivino.com/chateau-palmer-grand-vin-de-chateau-palmer-grand-cru-classe/w/9220?year=1998&price_id=7751662
585,Pomerol 1996,Château Pétrus,France,4.7,973,"5,156,612",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=1996&price_id=19121566
586,Chapelle-Chambertin Grand Cru 1989,Domaine Trapet,France,4.4,972,"513,183",https://www.vivino.com/fr-domaine-trapet-chapelle-chambertin-grand-cru/w/1132941?year=1989&price_id=35329464
587,Castillon - Côtes de Bordeaux 2004,Clos de la Vieille Eglise,France,3.8,964,"50,003",https://www.vivino.com/clos-de-la-vieille-eglise-castillon-cotes-de-bordeaux/w/1416680?year=2004&price_id=14550095
588,Castillon - Côtes de Bordeaux 2003,Clos de la Vieille Eglise,France,3.8,964,"25,001",https://www.vivino.com/clos-de-la-vieille-eglise-castillon-cotes-de-bordeaux/w/1416680?year=2003&price_id=14549938
589,Castillon - Côtes de Bordeaux 2006,Clos de la Vieille Eglise,France,3.8,964,"75,004",https://www.vivino.com/clos-de-la-vieille-eglise-castillon-cotes-de-bordeaux/w/1416680?year=2006&price_id=14549790
590,Kokoro 2019,Te Motu,New Zealand,4.2,961,"81,632",https://www.vivino.com/te-motu-kokoro/w/2106106?year=2019&price_id=31264711
591,Pomerol 1994,Château Pétrus,France,4.7,956,"3,821,087",https://www.vivino.com/chateau-petrus-pomerol/w/1166837?year=1994&price_id=837148
592,Morgon 2008,Henry Fessy,France,3.6,953,"50,003",https://www.vivino.com/henry-fessy-morgon/w/84047?year=2008&price_id=14650523
593,Nero d'Avola Sicilia 2004,Piccini,Italy,3.2,944,"18,751",https://www.vivino.com/piccini-nero-d-avola-sicilia/w/1115056?year=2004&price_id=2895196
594,Estate Grown Merlot 2001,Duckhorn,United States,4.2,939,"179,177",https://www.vivino.com/duckhorn-estate-grown-merlot/w/1128390?year=2001&price_id=2895306
595,Vitral Reserva Cabernet Sauvignon 2016,Viña Maipo,Chile,3.4,939,"24,168",https://www.vivino.com/vina-maipo-vitral-reserva-cabernet-sauvignon/w/68034?year=2016&price_id=15888849
596,Saint-Julien (Grand Cru Classé) 1985,Château Léoville Las Cases,France,4.5,937,"385,818",https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=1985&price_id=837621
597,Margaux (Grand Cru Classé) 2016,Château Lascombes,France,4.2,935,"146,908",https://www.vivino.com/chateau-lascombes-margaux-grand-cru-classe/w/80045?year=2016&price_id=29936544
598,Vosne-Romanée 1er Cru Cros Parantoux 2018,Emmanuel Rouget,France,4.6,934,"3,703,605",https://www.vivino.com/emmanuel-rouget-vosne-romanee-1er-cru-cros-parantoux/w/1099253?year=2018&price_id=26926659
599,Pinot Noir 2005,Gibbston Valley,New Zealand,3.9,928,"79,171",https://www.vivino.com/gibbston-valley-pinot-noir/w/1142375?year=2005&price_id=2804599
600,Pinot Noir 2021,Gibbston Valley,New Zealand,3.9,928,"40,400",https://www.vivino.com/gibbston-valley-pinot-noir/w/1142375?year=2021&price_id=35157550
601,Pinot Noir 2006,Gibbston Valley,New Zealand,3.9,928,"75,004",https://www.vivino.com/gibbston-valley-pinot-noir/w/1142375?year=2006&price_id=2804873
602,Bordeaux Rouge 2010,Croix Saint-Martin,France,3.5,925,"20,001",https://www.vivino.com/croix-saint-martin-bordeaux-rouge/w/1136234?year=2010&price_id=10098508
603,Gotim Bru 2014,Castell del Remei,Spain,3.7,925,"35,419",https://www.vivino.com/castell-del-remei-gotim-bru/w/1616?year=2014&price_id=10373653
604,Il Vino dal Tralcetto Montepulciano d'Abruzzo 2008,Cantina Zaccagnini,Italy,3.8,924,"37,502",https://www.vivino.com/cantina-zaccagnini-il-vino-dal-tralcetto-montepulciano-d-abruzzo/w/1633194?year=2008&price_id=2895320
605,Yellow Label Merlot 2005,Wolf Blass,Australia,3.3,923,"39,586",https://www.vivino.com/wolf-blass-yellow-label-merlot/w/1130039?year=2005&price_id=2754258
606,Pinot Noir 2021,Domain Road Vineyard,New Zealand,3.9,921,"34,627",https://www.vivino.com/domain-road-pinot-noir/w/1731875?year=2021&price_id=33589758
607,Saint-Julien (Grand Cru Classé) 1999,Château Léoville Las Cases,France,4.5,920,"278,234",https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=1999&price_id=20770220
608,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,Château Angelus,France,4.5,919,"513,183",https://www.vivino.com/chateau-angelus-saint-emilion-grand-cru-premier-grand-cru-classe/w/10175?year=2007&price_id=25364565
609,Quinta Generation (5th) 2012,Casa Silva,Chile,4.1,918,"61,670",https://www.vivino.com/casa-silva-quinta-generation-5th/w/18322?year=2012&price_id=16495711
610,Jester Shiraz 2017,Mitolo,Australia,3.8,914,"45,836",https://www.vivino.com/mitolo-jester-shiraz/w/79009?year=2017&price_id=26704524
611,Shiraz 2014,Schild Estate,Australia,3.8,913,"58,337",https://www.vivino.com/schild-estate-shiraz/w/1479442?year=2014&price_id=15446448
612,Montes Alpha M Red 2006,Montes,Chile,4.4,907,"133,341",https://www.vivino.com/montes-montes-alpha-m-red/w/1664699?year=2006&price_id=2754226
613,Reserve Shiraz 2019,Kumala,South Africa,3.7,906,"22,918",https://www.vivino.com/kumala-reserve-shiraz/w/2029666?year=2019&price_id=36774742
614,Ted Pinot Noir 2022,Mount Edward,New Zealand,3.8,904,"31,329",https://www.vivino.com/mount-edward-ted-pinot-noir-otago/w/6556334?year=2022&price_id=35157553
615,Puisseguin-Saint-Émilion 2012,Château des Laurets,France,3.7,903,"43,752",https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2012&price_id=10496196
616,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,Château Canon,France,4.2,896,"140,972",https://www.vivino.com/chateau-canon-saint-emilion-grand-cru-premier-grand-cru-classe/w/1145360?year=2008&price_id=35422938
617,Cabernet Sauvignon 2004,Century Cellars,United States,3.2,891,"27,085",https://www.vivino.com/century-cellars-cabernet-sauvignon/w/1144221?year=2004&price_id=2895300
618,Haut-Médoc 2016,Château Sociando-Mallet,France,4.1,890,"72,712",https://www.vivino.com/chateau-sociando-mallet-haut-medoc/w/1161268?year=2016&price_id=29936562
619,Saint-Estèphe (Grand Cru Classé) 1999,Château Montrose,France,4.3,890,"170,650",https://www.vivino.com/chateau-montrose-saint-estephe-grand-cru-classe/w/80472?year=1999&price_id=4923326
620,Bricco dell'Uccellone Barbera d'Asti 2019,Braida,Italy,4.4,883,"103,919",https://www.vivino.com/braida-bricco-dell-uccellone-barbera-d-asti/w/15149?year=2019&price_id=36736881
621,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,Château Cheval Blanc,France,4.7,880,"797,606",https://www.vivino.com/chateau-cheval-blanc-saint-emilion-grand-cru-premier-grand-cru-classe/w/1148747?year=1986&price_id=837243
622,Cos d'Estournel 1988,Cos d'Estournel,France,4.4,877,"244,846",https://www.vivino.com/cos-d-estournel-cos-d-estournel/w/74346?year=1988&price_id=18513714
623,Collepiano Sagrantino di Montefalco 2018,Arnaldo-Caprai,Italy,4.2,875,"42,188",https://www.vivino.com/arnaldo-caprai-collepiano-sagrantino-di-montefalco/w/23095?year=2018&price_id=36736900
624,Punto Final Cabernet Sauvignon 2013,Renacer,Argentina,3.6,875,"41,669",https://www.vivino.com/renacer-punto-final-cabernet-sauvignon/w/2230823?year=2013&price_id=2895350
625,Genesis Cabernet Sauvignon 2002,Hogue,United States,3.7,874,"33,335",https://www.vivino.com/hogue-genesis-cabernet-sauvignon/w/1294058?year=2002&price_id=2895039
626,Aurel 2017,Domaine Les Aurelles,France,4.0,868,"96,455",https://www.vivino.com/fr-domaine-les-aurelles-aurel/w/1449461?year=2017&price_id=35429545
627,Vin de Pays de l'Hérault 2014,La Grange des Pères,France,4.5,868,"445,175",https://www.vivino.com/la-grange-des-peres-vin-de-pays-de-l-herault/w/779852?year=2014&price_id=25364559
628,Montes Alpha Cabernet Sauvignon 2007,Montes,Chile,3.9,867,"40,836",https://www.vivino.com/montes-montes-alpha-cabernet-sauvignon/w/71294?year=2007&price_id=14650382
629,Cabernet Sauvignon 2005,Croze,United States,4.1,864,"83,338",https://www.vivino.com/us-croze-cabernet-sauvignon/w/1530459?year=2005&price_id=2754248
630,Pessac-Léognan (Premier Grand Cru Classé) 1993,Château Haut-Brion,France,4.6,864,"630,665",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1993&price_id=1896771
